time/us,fir,iir,iirMSB,iirLSB
8.220000e+02,292,22792,44,0
8.230000e+02,292,22614,44,0
8.240000e+02,293,22438,43,0
8.250000e+02,294,22263,43,1
8.260000e+02,295,22090,43,0
8.270000e+02,296,22430,43,0
8.280000e+02,296,22255,43,1
8.290000e+02,297,22082,43,0
8.300000e+02,298,21910,42,0
8.310000e+02,299,22251,43,1
8.320000e+02,299,22078,43,0
8.330000e+02,300,21906,42,0
8.340000e+02,301,21735,42,1
8.350000e+02,302,21566,42,0
8.360000e+02,303,21910,42,0
8.370000e+02,303,21739,42,1
8.380000e+02,304,21570,42,0
8.390000e+02,305,21402,41,0
8.400000e+02,306,21235,41,1
8.410000e+02,307,21582,42,0
8.420000e+02,307,21414,41,0
8.430000e+02,308,21247,41,1
8.440000e+02,309,21082,41,0
8.450000e+02,310,20918,40,0
8.460000e+02,311,21267,41,1
8.470000e+02,311,21101,41,1
8.480000e+02,312,20937,40,1
8.490000e+02,313,20774,40,0
8.500000e+02,314,20612,40,0
8.510000e+02,315,20963,40,1
8.520000e+02,315,20800,40,0
8.530000e+02,316,20638,40,0
8.540000e+02,317,20477,39,1
8.550000e+02,318,20318,39,0
8.560000e+02,319,20672,40,0
8.570000e+02,319,20511,40,1
8.580000e+02,320,20351,39,1
8.590000e+02,321,20193,39,1
8.600000e+02,322,20036,39,0
8.610000e+02,323,20392,39,0
8.620000e+02,323,20233,39,1
8.630000e+02,324,20075,39,1
8.640000e+02,325,19919,38,1
8.650000e+02,326,19764,38,0
8.660000e+02,327,19610,38,0
8.670000e+02,328,19969,39,1
8.680000e+02,328,19813,38,1
8.690000e+02,329,19659,38,1
8.700000e+02,330,19506,38,0
8.710000e+02,331,19354,37,0
8.720000e+02,332,19715,38,1
8.730000e+02,332,19561,38,1
8.740000e+02,333,19409,37,1
8.750000e+02,334,19258,37,0
8.760000e+02,335,19108,37,0
8.770000e+02,336,18959,37,1
8.780000e+02,337,19323,37,1
8.790000e+02,337,19173,37,1
8.800000e+02,338,19024,37,0
8.810000e+02,339,18876,36,0
8.820000e+02,340,18729,36,1
8.830000e+02,341,19095,37,1
8.840000e+02,341,18946,37,0
8.850000e+02,342,18798,36,0
8.860000e+02,343,18652,36,0
8.870000e+02,344,18507,36,1
8.880000e+02,345,18363,35,1
8.890000e+02,346,18732,36,0
8.900000e+02,346,18586,36,0
8.910000e+02,347,18441,36,1
8.920000e+02,348,18297,35,1
8.930000e+02,349,18155,35,1
8.940000e+02,350,18014,35,0
8.950000e+02,351,18386,35,0
8.960000e+02,351,18243,35,1
8.970000e+02,352,18101,35,1
8.980000e+02,353,17960,35,0
8.990000e+02,354,17820,34,0
9.000000e+02,355,17681,34,1
9.010000e+02,356,18055,35,1
9.020000e+02,356,17914,34,0
9.030000e+02,357,17775,34,1
9.040000e+02,358,17637,34,1
9.050000e+02,359,17500,34,0
9.060000e+02,360,17364,33,0
9.070000e+02,361,17741,34,1
9.080000e+02,361,17603,34,1
9.090000e+02,362,17466,34,0
9.100000e+02,363,17330,33,0
9.110000e+02,364,17195,33,1
9.120000e+02,365,17061,33,1
9.130000e+02,366,17440,34,0
9.140000e+02,366,17304,33,0
9.150000e+02,367,17169,33,1
9.160000e+02,368,17035,33,1
9.170000e+02,369,16902,33,0
9.180000e+02,370,16770,32,0
9.190000e+02,371,17151,33,1
9.200000e+02,371,17018,33,0
9.210000e+02,372,16886,32,0
9.220000e+02,373,16755,32,1
9.230000e+02,374,16625,32,1
9.240000e+02,375,16496,32,0
9.250000e+02,376,16368,31,0
9.260000e+02,377,16753,32,1
9.270000e+02,377,16623,32,1
9.280000e+02,378,16494,32,0
9.290000e+02,379,16366,31,0
9.300000e+02,380,16239,31,1
9.310000e+02,381,16113,31,1
9.320000e+02,382,16500,32,0
9.330000e+02,382,16372,31,0
9.340000e+02,383,16245,31,1
9.350000e+02,384,16119,31,1
9.360000e+02,385,15994,31,0
9.370000e+02,386,15870,30,0
9.380000e+02,387,15747,30,1
9.390000e+02,388,16136,31,0
9.400000e+02,388,16010,31,0
9.410000e+02,389,15885,31,1
9.420000e+02,390,15761,30,1
9.430000e+02,391,15638,30,0
9.440000e+02,392,15516,30,0
9.450000e+02,393,15395,30,1
9.460000e+02,394,15787,30,1
9.470000e+02,394,15664,30,0
9.480000e+02,395,15542,30,0
9.490000e+02,396,15421,30,1
9.500000e+02,397,15301,29,1
9.510000e+02,398,15182,29,0
9.520000e+02,399,15064,29,0
9.530000e+02,400,15459,30,1
9.540000e+02,400,15339,29,1
9.550000e+02,401,15220,29,0
9.560000e+02,402,15102,29,0
9.570000e+02,403,14985,29,1
9.580000e+02,404,14868,29,0
9.590000e+02,405,14752,28,0
9.600000e+02,406,15149,29,1
9.610000e+02,406,15031,29,1
9.620000e+02,407,14914,29,0
9.630000e+02,408,14798,28,0
9.640000e+02,409,14683,28,1
9.650000e+02,410,14569,28,1
9.660000e+02,411,14456,28,0
9.670000e+02,412,14856,29,0
9.680000e+02,412,14740,28,0
9.690000e+02,413,14625,28,1
9.700000e+02,414,14511,28,1
9.710000e+02,415,14398,28,0
9.720000e+02,416,14286,27,0
9.730000e+02,417,14175,27,1
9.740000e+02,418,14577,28,1
9.750000e+02,418,14464,28,0
9.760000e+02,419,14351,28,1
9.770000e+02,420,14239,27,1
9.780000e+02,421,14128,27,0
9.790000e+02,422,14018,27,0
9.800000e+02,423,13909,27,1
9.810000e+02,424,13801,26,1
9.820000e+02,425,14206,27,0
9.830000e+02,425,14096,27,0
9.840000e+02,426,13986,27,0
9.850000e+02,427,13877,27,1
9.860000e+02,428,13769,26,1
9.870000e+02,429,13662,26,0
9.880000e+02,430,13556,26,0
9.890000e+02,431,13963,27,1
9.900000e+02,431,13854,27,0
9.910000e+02,432,13746,26,0
9.920000e+02,433,13639,26,1
9.930000e+02,434,13533,26,1
9.940000e+02,435,13428,26,0
9.950000e+02,436,13324,26,0
9.960000e+02,437,13220,25,0
9.970000e+02,438,13629,26,1
9.980000e+02,438,13523,26,1
9.990000e+02,439,13418,26,0
1.000000e+03,440,13314,26,0
1.001000e+03,441,13210,25,0
1.002000e+03,442,13107,25,1
1.003000e+03,443,13005,25,1
1.004000e+03,444,12904,25,0
1.005000e+03,445,13316,26,0
1.006000e+03,445,13212,25,0
1.007000e+03,446,13109,25,1
1.008000e+03,447,13007,25,1
1.009000e+03,448,12906,25,0
1.010000e+03,449,12806,25,0
1.011000e+03,450,12706,24,0
1.012000e+03,451,12607,24,1
1.013000e+03,452,13021,25,1
1.014000e+03,452,12920,25,0
1.015000e+03,453,12820,25,0
1.016000e+03,454,12720,24,0
1.017000e+03,455,12621,24,1
1.018000e+03,456,12523,24,1
1.019000e+03,457,12426,24,0
1.020000e+03,458,12841,25,1
1.021000e+03,458,12741,24,1
1.022000e+03,459,12642,24,0
1.023000e+03,460,12544,24,0
1.024000e+03,461,12446,24,0
1.025000e+03,462,12349,24,1
1.026000e+03,463,12253,23,1
1.027000e+03,464,12158,23,0
1.028000e+03,465,12576,24,0
1.029000e+03,465,12478,24,0
1.030000e+03,466,12381,24,1
1.031000e+03,466,12285,23,1
1.032000e+03,467,12190,23,0
1.033000e+03,468,12095,23,1
1.034000e+03,469,12001,23,1
1.035000e+03,470,11908,23,0
1.036000e+03,471,12327,24,1
1.037000e+03,471,12231,23,1
1.038000e+03,471,12136,23,0
1.039000e+03,472,12042,23,0
1.040000e+03,473,11948,23,0
1.041000e+03,474,11855,23,1
1.042000e+03,475,11763,22,1
1.043000e+03,476,11672,22,0
1.044000e+03,477,12093,23,1
1.045000e+03,476,11999,23,1
1.046000e+03,477,11906,23,0
1.047000e+03,478,11813,23,1
1.048000e+03,479,11721,22,1
1.049000e+03,480,11630,22,0
1.050000e+03,481,11540,22,0
1.051000e+03,482,11450,22,0
1.052000e+03,482,11873,23,1
1.053000e+03,482,11781,23,1
1.054000e+03,483,11689,22,1
1.055000e+03,484,11598,22,0
1.056000e+03,485,11508,22,0
1.057000e+03,486,11419,22,1
1.058000e+03,487,11330,22,0
1.059000e+03,487,11242,21,0
1.060000e+03,488,11667,22,1
1.061000e+03,488,11576,22,0
1.062000e+03,489,11486,22,0
1.063000e+03,490,11397,22,1
1.064000e+03,491,11308,22,0
1.065000e+03,492,11220,21,0
1.066000e+03,492,11133,21,1
1.067000e+03,493,11047,21,1
1.068000e+03,494,11473,22,1
1.069000e+03,494,11384,22,0
1.070000e+03,495,11296,22,0
1.071000e+03,496,11208,21,0
1.072000e+03,497,11121,21,1
1.073000e+03,497,11035,21,1
1.074000e+03,498,10949,21,1
1.075000e+03,499,10864,21,0
1.076000e+03,500,11292,22,0
1.077000e+03,500,11204,21,0
1.078000e+03,501,11117,21,1
1.079000e+03,501,11031,21,1
1.080000e+03,502,10945,21,1
1.081000e+03,503,10860,21,0
1.082000e+03,504,10776,21,0
1.083000e+03,505,10692,20,0
1.084000e+03,506,11121,21,1
1.085000e+03,506,11035,21,1
1.086000e+03,506,10949,21,1
1.087000e+03,507,10864,21,0
1.088000e+03,508,10780,21,0
1.089000e+03,509,10696,20,0
1.090000e+03,510,10613,20,1
1.091000e+03,511,11043,21,1
1.092000e+03,510,10957,21,1
1.093000e+03,511,10872,21,0
1.094000e+03,512,10788,21,0
1.095000e+03,513,10704,20,0
1.096000e+03,514,10621,20,1
1.097000e+03,515,10539,20,1
1.098000e+03,515,10457,20,1
1.099000e+03,516,10888,21,0
1.100000e+03,516,10803,21,1
1.101000e+03,517,10719,20,1
1.102000e+03,518,10636,20,0
1.103000e+03,519,10553,20,1
1.104000e+03,519,10471,20,1
1.105000e+03,520,10390,20,0
1.106000e+03,521,10309,20,1
1.107000e+03,522,10741,20,1
1.108000e+03,522,10658,20,0
1.109000e+03,523,10575,20,1
1.110000e+03,523,10493,20,1
1.111000e+03,524,10412,20,0
1.112000e+03,525,10331,20,1
1.113000e+03,526,10251,20,1
1.114000e+03,527,10683,20,1
1.115000e+03,526,10600,20,0
1.116000e+03,527,10518,20,0
1.117000e+03,528,10436,20,0
1.118000e+03,529,10355,20,1
1.119000e+03,530,10275,20,1
1.120000e+03,531,10195,19,1
1.121000e+03,531,10628,20,0
1.122000e+03,531,10545,20,1
1.123000e+03,532,10463,20,1
1.124000e+03,533,10382,20,0
1.125000e+03,534,10301,20,1
1.126000e+03,535,10221,19,1
1.127000e+03,535,10142,19,0
1.128000e+03,536,10063,19,1
1.129000e+03,537,10497,20,1
1.130000e+03,537,10415,20,1
1.131000e+03,538,10334,20,0
1.132000e+03,538,10254,20,0
1.133000e+03,539,10174,19,0
1.134000e+03,540,10095,19,1
1.135000e+03,541,10017,19,1
1.136000e+03,542,10451,20,1
1.137000e+03,541,10370,20,0
1.138000e+03,542,10289,20,1
1.139000e+03,543,10209,19,1
1.140000e+03,544,10130,19,0
1.141000e+03,545,10051,19,1
1.142000e+03,545,9973,19,1
1.143000e+03,546,10408,20,0
1.144000e+03,546,10327,20,1
1.145000e+03,547,10247,20,1
1.146000e+03,548,10167,19,1
1.147000e+03,549,10088,19,0
1.148000e+03,549,10010,19,0
1.149000e+03,550,9932,19,0
1.150000e+03,551,10367,20,1
1.151000e+03,551,10287,20,1
1.152000e+03,552,10207,19,1
1.153000e+03,552,10128,19,0
1.154000e+03,553,10049,19,1
1.155000e+03,554,9971,19,1
1.156000e+03,555,9894,19,0
1.157000e+03,555,10329,20,1
1.158000e+03,555,10249,20,1
1.159000e+03,556,10169,19,1
1.160000e+03,557,10090,19,0
1.161000e+03,558,10012,19,0
1.162000e+03,558,9934,19,0
1.163000e+03,559,10369,20,1
1.164000e+03,559,10288,20,0
1.165000e+03,560,10208,19,0
1.166000e+03,561,10129,19,1
1.167000e+03,561,10050,19,0
1.168000e+03,562,9972,19,0
1.169000e+03,563,9895,19,1
1.170000e+03,564,10330,20,0
1.171000e+03,564,10250,20,0
1.172000e+03,564,10170,19,0
1.173000e+03,565,10091,19,1
1.174000e+03,566,10013,19,1
1.175000e+03,567,9935,19,1
1.176000e+03,567,10370,20,0
1.177000e+03,567,10289,20,1
1.178000e+03,568,10209,19,1
1.179000e+03,569,10130,19,0
1.180000e+03,570,10051,19,1
1.181000e+03,570,9973,19,1
1.182000e+03,571,10408,20,0
1.183000e+03,571,10327,20,1
1.184000e+03,572,10247,20,1
1.185000e+03,572,10167,19,1
1.186000e+03,573,10088,19,0
1.187000e+03,574,10010,19,0
1.188000e+03,575,10444,20,0
1.189000e+03,575,10363,20,1
1.190000e+03,575,10283,20,1
1.191000e+03,576,10203,19,1
1.192000e+03,577,10124,19,0
1.193000e+03,578,10045,19,1
1.194000e+03,578,9967,19,1
1.195000e+03,579,10402,20,0
1.196000e+03,579,10321,20,1
1.197000e+03,580,10241,20,1
1.198000e+03,580,10161,19,1
1.199000e+03,581,10082,19,0
1.200000e+03,582,10516,20,0
1.201000e+03,582,10434,20,0
1.202000e+03,582,10353,20,1
1.203000e+03,583,10273,20,1
1.204000e+03,584,10193,19,1
1.205000e+03,585,10114,19,0
1.206000e+03,585,10547,20,1
1.207000e+03,585,10465,20,1
1.208000e+03,586,10384,20,0
1.209000e+03,587,10303,20,1
1.210000e+03,587,10223,19,1
1.211000e+03,588,10144,19,0
1.212000e+03,589,10577,20,1
1.213000e+03,589,10495,20,1
1.214000e+03,589,10414,20,0
1.215000e+03,590,10333,20,1
1.216000e+03,591,10253,20,1
1.217000e+03,592,10685,20,1
1.218000e+03,591,10602,20,0
1.219000e+03,592,10520,20,0
1.220000e+03,593,10438,20,0
1.221000e+03,594,10357,20,1
1.222000e+03,594,10277,20,1
1.223000e+03,595,10709,20,1
1.224000e+03,595,10626,20,0
1.225000e+03,596,10543,20,1
1.226000e+03,596,10461,20,1
1.227000e+03,597,10380,20,0
1.228000e+03,598,10811,21,1
1.229000e+03,598,10727,20,1
1.230000e+03,598,10644,20,0
1.231000e+03,599,10561,20,1
1.232000e+03,600,10479,20,1
1.233000e+03,601,10398,20,0
1.234000e+03,601,10829,21,1
1.235000e+03,601,10745,20,1
1.236000e+03,602,10662,20,0
1.237000e+03,602,10579,20,1
1.238000e+03,603,10497,20,1
1.239000e+03,604,10927,21,1
1.240000e+03,604,10842,21,0
1.241000e+03,604,10758,21,0
1.242000e+03,605,10674,20,0
1.243000e+03,606,10591,20,1
1.244000e+03,607,11021,21,1
1.245000e+03,606,10935,21,1
1.246000e+03,607,10850,21,0
1.247000e+03,608,10766,21,0
1.248000e+03,608,10682,20,0
1.249000e+03,609,11111,21,1
1.250000e+03,609,11025,21,1
1.251000e+03,610,10939,21,1
1.252000e+03,610,10854,21,0
1.253000e+03,611,10770,21,0
1.254000e+03,612,11198,21,0
1.255000e+03,611,11111,21,1
1.256000e+03,612,11025,21,1
1.257000e+03,613,10939,21,1
1.258000e+03,614,11366,22,0
1.259000e+03,613,11278,22,0
1.260000e+03,614,11190,21,0
1.261000e+03,615,11103,21,1
1.262000e+03,615,11017,21,1
1.263000e+03,616,11443,22,1
1.264000e+03,616,11354,22,0
1.265000e+03,616,11266,22,0
1.266000e+03,617,11178,21,0
1.267000e+03,618,11091,21,1
1.268000e+03,619,11517,22,1
1.269000e+03,618,11428,22,0
1.270000e+03,619,11339,22,1
1.271000e+03,620,11251,21,1
1.272000e+03,620,11676,22,0
1.273000e+03,620,11585,22,1
1.274000e+03,621,11495,22,1
1.275000e+03,621,11406,22,0
1.276000e+03,622,11317,22,1
1.277000e+03,623,11741,22,1
1.278000e+03,622,11650,22,0
1.279000e+03,623,11559,22,1
1.280000e+03,624,11469,22,1
1.281000e+03,625,11892,23,0
1.282000e+03,624,11800,23,0
1.283000e+03,625,11708,22,0
1.284000e+03,626,11617,22,1
1.285000e+03,626,11527,22,1
1.286000e+03,627,11949,23,1
1.287000e+03,627,11856,23,0
1.288000e+03,627,11764,22,0
1.289000e+03,628,11673,22,1
1.290000e+03,629,12094,23,0
1.291000e+03,628,12000,23,0
1.292000e+03,629,11907,23,1
1.293000e+03,630,11814,23,0
1.294000e+03,630,12234,23,0
1.295000e+03,630,12139,23,1
1.296000e+03,631,12045,23,1
1.297000e+03,631,11951,23,1
1.298000e+03,632,12370,24,0
1.299000e+03,632,12274,23,0
1.300000e+03,632,12179,23,1
1.301000e+03,633,12084,23,0
1.302000e+03,634,12502,24,0
1.303000e+03,633,12405,24,1
1.304000e+03,634,12309,24,1
1.305000e+03,635,12213,23,1
1.306000e+03,635,12630,24,0
1.307000e+03,635,12532,24,0
1.308000e+03,636,12435,24,1
1.309000e+03,636,12338,24,0
1.310000e+03,637,12754,24,0
1.311000e+03,637,12655,24,1
1.312000e+03,637,12557,24,1
1.313000e+03,638,12459,24,1
1.314000e+03,638,12874,25,0
1.315000e+03,638,12774,24,0
1.316000e+03,639,12675,24,1
1.317000e+03,639,12576,24,0
1.318000e+03,640,12990,25,0
1.319000e+03,640,12889,25,1
1.320000e+03,640,12789,24,1
1.321000e+03,641,12690,24,0
1.322000e+03,642,13103,25,1
1.323000e+03,641,13001,25,1
1.324000e+03,642,12900,25,0
1.325000e+03,643,12800,25,0
1.326000e+03,643,13212,25,0
1.327000e+03,643,13109,25,1
1.328000e+03,643,13007,25,1
1.329000e+03,644,13418,26,0
1.330000e+03,644,13314,26,0
1.331000e+03,644,13210,25,0
1.332000e+03,645,13107,25,1
1.333000e+03,646,13517,26,1
1.334000e+03,645,13412,26,0
1.335000e+03,646,13308,25,0
1.336000e+03,647,13205,25,1
1.337000e+03,647,13614,26,0
1.338000e+03,646,13508,26,0
1.339000e+03,647,13403,26,1
1.340000e+03,648,13811,26,1
1.341000e+03,648,13704,26,0
1.342000e+03,648,13597,26,1
1.343000e+03,648,13491,26,1
1.344000e+03,649,13898,27,0
1.345000e+03,649,13790,26,0
1.346000e+03,650,13683,26,1
1.347000e+03,650,14089,27,1
1.348000e+03,650,13979,27,1
1.349000e+03,650,13870,27,0
1.350000e+03,651,13762,26,0
1.351000e+03,652,14167,27,1
1.352000e+03,651,14057,27,1
1.353000e+03,652,13948,27,0
1.354000e+03,653,14352,28,0
1.355000e+03,652,14240,27,0
1.356000e+03,652,14129,27,1
1.357000e+03,653,14531,28,1
1.358000e+03,653,14418,28,0
1.359000e+03,654,14306,27,0
1.360000e+03,654,14195,27,1
1.361000e+03,654,14597,28,1
1.362000e+03,654,14483,28,1
1.363000e+03,655,14370,28,0
1.364000e+03,655,14770,28,0
1.365000e+03,655,14655,28,1
1.366000e+03,656,14541,28,1
1.367000e+03,656,14940,29,0
1.368000e+03,655,14824,28,0
1.369000e+03,656,14709,28,1
1.370000e+03,657,14595,28,1
1.371000e+03,658,14993,29,1
1.372000e+03,657,14876,29,0
1.373000e+03,657,14760,28,0
1.374000e+03,658,15157,29,1
1.375000e+03,658,15039,29,1
1.376000e+03,658,14922,29,0
1.377000e+03,659,15318,29,0
1.378000e+03,659,15199,29,1
1.379000e+03,659,15081,29,1
1.380000e+03,659,15476,30,0
1.381000e+03,659,15356,29,0
1.382000e+03,660,15237,29,1
1.383000e+03,660,15630,30,0
1.384000e+03,660,15508,30,0
1.385000e+03,661,15387,30,1
1.386000e+03,661,15779,30,1
1.387000e+03,660,15656,30,0
1.388000e+03,661,15534,30,0
1.389000e+03,662,15925,31,1
1.390000e+03,661,15801,30,1
1.391000e+03,662,15678,30,0
1.392000e+03,663,16068,31,0
1.393000e+03,662,15943,31,1
1.394000e+03,662,15819,30,1
1.395000e+03,663,16208,31,0
1.396000e+03,663,16082,31,0
1.397000e+03,663,15957,31,1
1.398000e+03,663,16345,31,1
1.399000e+03,663,16218,31,0
1.400000e+03,664,16092,31,0
1.401000e+03,664,16479,32,1
1.402000e+03,664,16351,31,1
1.403000e+03,665,16224,31,0
1.404000e+03,665,16610,32,0
1.405000e+03,664,16481,32,1
1.406000e+03,665,16353,31,1
1.407000e+03,666,16738,32,0
1.408000e+03,665,17120,33,0
1.409000e+03,664,16987,33,1
1.410000e+03,665,16855,32,1
1.411000e+03,666,16724,32,0
1.412000e+03,666,17106,33,0
1.413000e+03,666,16973,33,1
1.414000e+03,666,16841,32,1
1.415000e+03,667,17222,33,0
1.416000e+03,667,17088,33,0
1.417000e+03,667,16955,33,1
1.418000e+03,667,17335,33,1
1.419000e+03,667,17200,33,0
1.420000e+03,668,17066,33,0
1.421000e+03,668,17445,34,1
1.422000e+03,667,17821,34,1
1.423000e+03,667,17682,34,0
1.424000e+03,668,17544,34,0
1.425000e+03,668,17407,33,1
1.426000e+03,668,17784,34,0
1.427000e+03,668,17646,34,0
1.428000e+03,669,17509,34,1
1.429000e+03,669,17885,34,1
1.430000e+03,668,17746,34,0
1.431000e+03,669,18120,35,0
1.432000e+03,669,17979,35,1
1.433000e+03,669,17839,34,1
1.434000e+03,669,18212,35,0
1.435000e+03,669,18070,35,0
1.436000e+03,670,17929,35,1
1.437000e+03,670,18301,35,1
1.438000e+03,670,18671,36,1
1.439000e+03,669,18526,36,0
1.440000e+03,670,18382,35,0
1.441000e+03,670,18239,35,1
1.442000e+03,671,18609,36,1
1.443000e+03,670,18464,36,0
1.444000e+03,671,18832,36,0
1.445000e+03,670,18685,36,1
1.446000e+03,671,18540,36,0
1.447000e+03,671,18908,36,0
1.448000e+03,671,18761,36,1
1.449000e+03,671,19127,37,1
1.450000e+03,671,18978,37,0
1.451000e+03,671,18830,36,0
1.452000e+03,672,19195,37,1
1.453000e+03,671,19046,37,0
1.454000e+03,672,19410,37,0
1.455000e+03,671,19259,37,1
1.456000e+03,672,19109,37,1
1.457000e+03,672,19472,38,0
1.458000e+03,671,19832,38,0
1.459000e+03,671,19678,38,0
1.460000e+03,672,19525,38,1
1.461000e+03,672,19373,37,1
1.462000e+03,672,19734,38,0
1.463000e+03,672,20092,39,0
1.464000e+03,672,19936,38,0
1.465000e+03,672,19781,38,1
1.466000e+03,672,19627,38,1
1.467000e+03,673,19986,39,0
1.468000e+03,673,20342,39,0
1.469000e+03,672,20184,39,0
1.470000e+03,672,20027,39,1
1.471000e+03,673,20383,39,1
1.472000e+03,672,20224,39,0
1.473000e+03,673,20066,39,0
1.474000e+03,673,20422,39,0
1.475000e+03,672,20775,40,1
1.476000e+03,672,20613,40,1
1.477000e+03,673,20452,39,0
1.478000e+03,673,20805,40,1
1.479000e+03,672,20643,40,1
1.480000e+03,673,20482,40,0
1.481000e+03,674,20834,40,0
1.482000e+03,673,21184,41,0
1.483000e+03,672,21019,41,1
1.484000e+03,673,20855,40,1
1.485000e+03,673,21205,41,1
1.486000e+03,672,21040,41,0
1.487000e+03,673,20876,40,0
1.488000e+03,674,21225,41,1
1.489000e+03,673,21572,42,0
1.490000e+03,672,21404,41,0
1.491000e+03,673,21237,41,1
1.492000e+03,673,21584,42,0
1.493000e+03,673,21416,41,0
1.494000e+03,673,21761,42,1
1.495000e+03,672,21591,42,1
1.496000e+03,673,21423,41,1
1.497000e+03,674,21768,42,0
1.498000e+03,673,22110,43,0
1.499000e+03,672,21938,42,0
1.500000e+03,673,21767,42,1
1.501000e+03,673,22109,43,1
1.502000e+03,672,22449,43,1
1.503000e+03,672,22274,43,0
1.504000e+03,673,22100,43,0
1.505000e+03,673,22440,43,0
1.506000e+03,672,22265,43,1
1.507000e+03,673,22604,44,0
1.508000e+03,672,22428,43,0
1.509000e+03,672,22253,43,1
1.510000e+03,673,22592,44,0
1.511000e+03,673,22928,44,0
1.512000e+03,672,22749,44,1
1.513000e+03,672,22572,44,0
1.514000e+03,672,22908,44,0
1.515000e+03,672,23242,45,0
1.516000e+03,672,23061,45,1
1.517000e+03,672,22881,44,1
1.518000e+03,672,23215,45,1
1.519000e+03,671,23546,45,0
1.520000e+03,671,23363,45,1
1.521000e+03,672,23181,45,1
1.522000e+03,672,23512,45,0
1.523000e+03,671,23329,45,1
1.524000e+03,671,23659,46,1
1.525000e+03,671,23475,45,1
1.526000e+03,672,23804,46,0
1.527000e+03,671,23619,46,1
1.528000e+03,671,23947,46,1
1.529000e+03,670,23760,46,0
1.530000e+03,671,24087,47,1
1.531000e+03,671,23899,46,1
1.532000e+03,671,24225,47,1
1.533000e+03,670,24036,46,0
1.534000e+03,670,24361,47,1
1.535000e+03,670,24171,47,1
1.536000e+03,671,24495,47,1
1.537000e+03,670,24304,47,0
1.538000e+03,670,24627,48,1
1.539000e+03,669,24435,47,1
1.540000e+03,670,24757,48,1
1.541000e+03,669,24564,47,0
1.542000e+03,669,24885,48,1
1.543000e+03,669,25203,49,1
1.544000e+03,669,25007,48,1
1.545000e+03,669,24812,48,0
1.546000e+03,669,25131,49,1
1.547000e+03,668,25447,49,1
1.548000e+03,668,25249,49,1
1.549000e+03,668,25052,48,0
1.550000e+03,668,25369,49,1
1.551000e+03,668,25683,50,1
1.552000e+03,668,25483,49,1
1.553000e+03,668,25284,49,0
1.554000e+03,668,25599,49,1
1.555000e+03,667,25912,50,0
1.556000e+03,667,25710,50,0
1.557000e+03,667,25510,49,0
1.558000e+03,667,25823,50,1
1.559000e+03,667,26134,51,0
1.560000e+03,667,25930,50,0
1.561000e+03,667,25728,50,0
1.562000e+03,667,26039,50,1
1.563000e+03,666,26348,51,0
1.564000e+03,666,26143,51,1
1.565000e+03,666,26451,51,1
1.566000e+03,665,26245,51,1
1.567000e+03,666,26552,51,0
1.568000e+03,665,26857,52,1
1.569000e+03,664,26648,52,0
1.570000e+03,665,26440,51,0
1.571000e+03,665,26746,52,0
1.572000e+03,664,27050,52,0
1.573000e+03,664,26839,52,1
1.574000e+03,664,26630,52,0
1.575000e+03,664,26934,52,0
1.576000e+03,664,27236,53,0
1.577000e+03,664,27024,52,0
1.578000e+03,664,27325,53,1
1.579000e+03,663,27624,53,0
1.580000e+03,662,27409,53,1
1.581000e+03,662,27195,53,1
1.582000e+03,663,27495,53,1
1.583000e+03,663,27793,54,1
1.584000e+03,662,27576,53,0
1.585000e+03,662,27361,53,1
1.586000e+03,662,27660,54,0
1.587000e+03,661,27956,54,0
1.588000e+03,661,27738,54,0
1.589000e+03,661,28034,54,0
1.590000e+03,660,28327,55,1
1.591000e+03,660,28106,54,0
1.592000e+03,660,27887,54,1
1.593000e+03,660,28182,55,0
1.594000e+03,660,28474,55,0
1.595000e+03,659,28252,55,0
1.596000e+03,659,28544,55,0
1.597000e+03,659,28833,56,1
1.598000e+03,658,28608,55,0
1.599000e+03,658,28385,55,1
1.600000e+03,659,28676,56,0
1.601000e+03,658,28964,56,0
1.602000e+03,657,28738,56,0
1.603000e+03,658,29026,56,0
1.604000e+03,657,29312,57,0
1.605000e+03,656,29083,56,1
1.606000e+03,657,28856,56,0
1.607000e+03,657,29143,56,1
1.608000e+03,656,29428,57,0
1.609000e+03,656,29711,58,1
1.610000e+03,655,29479,57,1
1.611000e+03,655,29249,57,1
1.612000e+03,655,29533,57,1
1.613000e+03,655,29815,58,1
1.614000e+03,654,29583,57,1
1.615000e+03,654,29864,58,0
1.616000e+03,654,30143,58,1
1.617000e+03,653,29908,58,0
1.618000e+03,653,29675,57,1
1.619000e+03,654,29956,58,0
1.620000e+03,653,30234,59,0
1.621000e+03,652,30510,59,0
1.622000e+03,652,30272,59,0
1.623000e+03,652,30036,58,0
1.624000e+03,652,30314,59,0
1.625000e+03,651,30590,59,0
1.626000e+03,651,30864,60,0
1.627000e+03,650,30623,59,1
1.628000e+03,650,30384,59,0
1.629000e+03,651,30659,59,1
1.630000e+03,650,30932,60,0
1.631000e+03,649,31203,60,1
1.632000e+03,648,30960,60,0
1.633000e+03,649,31231,60,1
